timestamp,co2_ppm,temp_c,humidity,voc_ppb
2024-01-01 12:32:25,1920.0,21.35,67.64,398.0
2024-01-01 12:32:30,1912.2,21.36,67.74,397.1
2024-01-01 12:32:35,1904.3,21.39,67.73,394.6
2024-01-01 12:32:40,1896.7,21.41,67.82,392.7
2024-01-01 12:32:45,1888.3,21.44,67.91,391.4
2024-01-01 12:32:50,1880.5,21.44,67.66,388.7
2024-01-01 12:32:55,1872.9,21.4,67.63,387.9
2024-01-01 12:33:00,1865.1,21.41,67.53,386.6
2024-01-01 12:33:05,1858.0,21.39,67.22,385.0
2024-01-01 12:33:10,1850.6,21.38,67.15,384.8
2024-01-01 12:33:15,1842.8,21.38,66.99,383.4
2024-01-01 12:33:20,1835.1,21.38,66.98,382.1
2024-01-01 12:33:25,1827.4,21.4,66.91,380.1
2024-01-01 12:33:30,1819.8,21.38,66.96,378.2
2024-01-01 12:33:35,1811.1,21.39,66.97,376.0
2024-01-01 12:33:40,1803.2,21.39,67.06,373.6
2024-01-01 12:33:45,1794.6,21.44,67.14,372.8
2024-01-01 12:33:50,1787.5,21.41,67.23,370.3
2024-01-01 12:33:55,1779.6,21.41,67.26,368.8
2024-01-01 12:34:00,1771.7,21.42,67.22,366.5
2024-01-01 12:34:05,1764.4,21.41,67.17,364.9
2024-01-01 12:34:10,1756.8,21.4,67.11,363.3
2024-01-01 12:34:15,1748.4,21.43,67.09,360.9
2024-01-01 12:34:20,1740.6,21.44,67.17,359.7
2024-01-01 12:34:25,1732.6,21.43,67.27,357.3
2024-01-01 12:34:30,1724.0,21.4,67.12,355.6
2024-01-01 12:34:35,1715.8,21.41,67.14,352.1
2024-01-01 12:34:40,1707.9,21.42,67.14,350.9
2024-01-01 12:34:45,1700.1,21.43,67.04,349.8
2024-01-01 12:34:50,1691.5,21.43,67.12,349.4
2024-01-01 12:34:55,1684.3,21.44,67.31,348.3
2024-01-01 12:35:00,1676.5,21.48,67.26,345.5
2024-01-01 12:35:05,1668.7,21.51,67.26,342.6
2024-01-01 12:35:10,1661.1,21.49,67.31,341.7
2024-01-01 12:35:15,1652.9,21.54,67.56,341.3
2024-01-01 12:35:20,1645.3,21.55,67.65,338.1
2024-01-01 12:35:25,1637.3,21.52,67.59,336.2
2024-01-01 12:35:30,1629.1,21.53,67.51,334.6
2024-01-01 12:35:35,1621.6,21.54,67.51,332.5
2024-01-01 12:35:40,1614.5,21.53,67.5,331.0
2024-01-01 12:35:45,1607.1,21.53,67.58,329.8
2024-01-01 12:35:50,1599.7,21.54,67.58,329.7
2024-01-01 12:35:55,1591.7,21.56,67.6,328.5
2024-01-01 12:36:00,1583.1,21.55,67.52,326.6
2024-01-01 12:36:05,1576.0,21.54,67.51,325.1
2024-01-01 12:36:10,1569.3,21.53,67.56,322.5
2024-01-01 12:36:15,1562.2,21.52,67.78,320.8
2024-01-01 12:36:20,1554.3,21.54,67.77,319.4
2024-01-01 12:36:25,1545.9,21.56,67.8,317.5
2024-01-01 12:36:30,1537.5,21.56,67.75,315.0
2024-01-01 12:36:35,1528.9,21.58,67.67,313.0
2024-01-01 12:36:40,1521.1,21.59,67.73,311.0
2024-01-01 12:36:45,1514.1,21.59,67.77,308.6
2024-01-01 12:36:50,1506.2,21.63,67.64,305.8
2024-01-01 12:36:55,1498.5,21.64,67.51,303.2
2024-01-01 12:37:00,1491.4,21.63,67.6,302.0
2024-01-01 12:37:05,1483.4,21.65,67.52,299.7
2024-01-01 12:37:10,1476.6,21.63,67.54,297.4
2024-01-01 12:37:15,1469.8,21.62,67.57,297.0
2024-01-01 12:37:20,1462.0,21.63,67.58,294.7
2024-01-01 12:37:25,1453.9,21.64,67.56,294.2
2024-01-01 12:37:30,1446.4,21.65,67.62,293.6
2024-01-01 12:37:35,1438.5,21.62,67.74,291.7
2024-01-01 12:37:40,1430.1,21.6,67.74,290.4
2024-01-01 12:37:45,1422.9,21.59,67.6,287.8
2024-01-01 12:37:50,1415.7,21.6,67.49,285.2
2024-01-01 12:37:55,1408.0,21.57,67.63,284.1
2024-01-01 12:38:00,1399.6,21.6,67.55,283.6
2024-01-01 12:38:05,1391.2,21.61,67.65,282.4
2024-01-01 12:38:10,1383.4,21.61,67.52,280.4
2024-01-01 12:38:15,1375.4,21.61,67.39,278.4
2024-01-01 12:38:20,1367.4,21.58,67.43,276.8
2024-01-01 12:38:25,1360.1,21.58,67.36,275.9
2024-01-01 12:38:30,1352.7,21.6,67.49,273.8
2024-01-01 12:38:35,1345.6,21.59,67.49,271.9
2024-01-01 12:38:40,1337.3,21.62,67.4,270.7
2024-01-01 12:38:45,1329.3,21.61,67.28,269.9
2024-01-01 12:38:50,1321.9,21.63,67.46,268.1
2024-01-01 12:38:55,1314.3,21.63,67.44,266.0
2024-01-01 12:39:00,1307.3,21.63,67.43,263.9
2024-01-01 12:39:05,1299.7,21.65,67.41,262.9
2024-01-01 12:39:10,1292.8,21.63,67.43,261.4
2024-01-01 12:39:15,1285.3,21.64,67.46,259.2
2024-01-01 12:39:20,1278.0,21.66,67.46,259.0
2024-01-01 12:39:25,1270.1,21.71,67.29,257.8
2024-01-01 12:39:30,1262.3,21.71,67.36,256.2
2024-01-01 12:39:35,1254.9,21.67,67.33,254.6
2024-01-01 12:39:40,1247.9,21.63,67.44,252.5
2024-01-01 12:39:45,1240.5,21.61,67.6,249.6
2024-01-01 12:39:50,1232.6,21.64,67.6,248.7
2024-01-01 12:39:55,1225.5,21.68,67.62,246.6
2024-01-01 12:40:00,1216.6,21.67,67.59,244.5
2024-01-01 12:40:05,1208.1,21.68,67.46,242.7
2024-01-01 12:40:10,1200.7,21.62,67.6,240.6
2024-01-01 12:40:15,1192.9,21.64,67.56,239.9
2024-01-01 12:40:20,1185.4,21.64,67.58,237.3
2024-01-01 12:40:25,1177.6,21.63,67.41,235.3
2024-01-01 12:40:30,1170.1,21.62,67.3,232.5
2024-01-01 12:40:35,1161.9,21.61,67.07,230.2
2024-01-01 12:40:40,1154.4,21.58,67.09,228.2
2024-01-01 12:40:45,1147.1,21.56,67.0,227.4
2024-01-01 12:40:50,1139.9,21.54,66.95,225.5
2024-01-01 12:40:55,1133.1,21.52,66.97,224.1
2024-01-01 12:41:00,1125.4,21.5,66.81,221.7
2024-01-01 12:41:05,1117.8,21.51,66.76,219.9
2024-01-01 12:41:10,1109.2,21.48,66.78,218.1
2024-01-01 12:41:15,1101.1,21.48,66.79,214.6
2024-01-01 12:41:20,1093.2,21.46,66.57,212.6
2024-01-01 12:41:25,1086.0,21.44,66.62,212.0
2024-01-01 12:41:30,1077.9,21.42,66.5,209.8
2024-01-01 12:41:35,1070.5,21.44,66.52,209.2
2024-01-01 12:41:40,1062.7,21.43,66.54,208.4
2024-01-01 12:41:45,1054.8,21.42,66.68,205.7
2024-01-01 12:41:50,1047.1,21.4,66.68,203.6
2024-01-01 12:41:55,1039.1,21.37,66.63,200.6
2024-01-01 12:42:00,1031.1,21.36,66.53,198.9
2024-01-01 12:42:05,1022.4,21.33,66.57,198.7
2024-01-01 12:42:10,1014.5,21.32,66.42,198.2
2024-01-01 12:42:15,1006.5,21.31,66.34,196.6
2024-01-01 12:42:20,998.4,21.29,66.05,194.8
2024-01-01 12:42:25,990.8,21.32,65.9,194.8
2024-01-01 12:42:30,983.3,21.31,65.99,192.3
2024-01-01 12:42:35,975.7,21.31,65.9,191.2
2024-01-01 12:42:40,968.4,21.33,65.87,188.2
2024-01-01 12:42:45,960.9,21.31,65.77,185.2
2024-01-01 12:42:50,952.9,21.3,65.88,182.7
2024-01-01 12:42:55,944.9,21.26,65.84,180.6
2024-01-01 12:43:00,937.2,21.27,65.84,179.0
2024-01-01 12:43:05,929.7,21.28,65.76,177.8
2024-01-01 12:43:10,922.6,21.23,65.96,175.4
2024-01-01 12:43:15,915.4,21.25,65.82,174.2
2024-01-01 12:43:20,907.3,21.25,65.77,174.3
2024-01-01 12:43:25,899.5,21.25,65.91,172.2
2024-01-01 12:43:30,892.0,21.23,65.89,170.6
2024-01-01 12:43:35,884.8,21.24,65.94,169.4
2024-01-01 12:43:40,877.4,21.28,66.0,168.7
2024-01-01 12:43:45,869.6,21.27,66.05,165.4
2024-01-01 12:43:50,861.2,21.26,66.16,163.7
2024-01-01 12:43:55,852.9,21.26,66.24,163.7
2024-01-01 12:44:00,845.2,21.26,66.05,160.1
2024-01-01 12:44:05,837.6,21.25,66.12,158.1
2024-01-01 12:44:10,829.2,21.27,66.08,157.0
2024-01-01 12:44:15,821.5,21.27,66.13,154.9
2024-01-01 12:44:20,814.0,21.28,66.01,154.3
2024-01-01 12:44:25,805.6,21.32,66.09,152.2
2024-01-01 12:44:30,798.4,21.35,66.05,151.3
2024-01-01 12:44:35,790.4,21.33,66.0,150.4
2024-01-01 12:44:40,783.2,21.36,66.08,148.4
2024-01-01 12:44:45,775.1,21.39,66.03,147.4
2024-01-01 12:44:50,766.8,21.42,66.03,145.1
2024-01-01 12:44:55,758.8,21.41,66.04,144.6
2024-01-01 12:45:00,750.9,21.41,66.07,144.0
2024-01-01 12:45:05,742.9,21.4,66.04,144.0
2024-01-01 12:45:10,735.0,21.41,66.0,143.8
2024-01-01 12:45:15,727.4,21.44,65.95,142.8
2024-01-01 12:45:20,719.5,21.44,66.04,140.5
2024-01-01 12:45:25,711.7,21.41,66.06,140.1
2024-01-01 12:45:30,703.0,21.4,66.15,139.2
2024-01-01 12:45:35,695.4,21.39,66.23,137.0
2024-01-01 12:45:40,687.6,21.42,66.29,135.2
2024-01-01 12:45:45,680.6,21.41,66.24,133.5
2024-01-01 12:45:50,672.3,21.4,66.25,130.9
2024-01-01 12:45:55,663.6,21.39,66.06,128.6
2024-01-01 12:46:00,656.1,21.42,65.91,127.8
2024-01-01 12:46:05,648.5,21.44,65.6,126.7
2024-01-01 12:46:10,640.2,21.45,65.56,127.0
2024-01-01 12:46:15,631.6,21.46,65.69,124.5
2024-01-01 12:46:20,624.6,21.46,65.75,122.8
2024-01-01 12:46:25,617.5,21.47,65.68,121.0
2024-01-01 12:46:30,608.5,21.51,65.82,119.8
2024-01-01 12:46:35,600.4,21.48,65.8,118.0
2024-01-01 12:46:40,601.3,21.43,65.94,117.1
2024-01-01 12:46:45,601.0,21.43,65.78,116.6
2024-01-01 12:46:50,600.8,21.46,65.79,117.6
2024-01-01 12:46:55,600.6,21.47,65.68,117.2
2024-01-01 12:47:00,600.1,21.43,65.67,117.4
2024-01-01 12:47:05,599.2,21.44,65.49,117.3
2024-01-01 12:47:10,599.8,21.42,65.42,116.8
2024-01-01 12:47:15,598.8,21.39,65.51,117.2
2024-01-01 12:47:20,599.0,21.38,65.57,118.0
2024-01-01 12:47:25,599.4,21.34,65.62,118.7
2024-01-01 12:47:30,598.7,21.35,65.61,118.8
2024-01-01 12:47:35,598.2,21.33,65.55,119.6
2024-01-01 12:47:40,598.8,21.31,65.52,118.6
2024-01-01 12:47:45,599.1,21.36,65.57,118.2
2024-01-01 12:47:50,598.8,21.34,65.62,118.1
2024-01-01 12:47:55,599.4,21.35,65.46,118.1
2024-01-01 12:48:00,600.0,21.38,65.47,119.5
2024-01-01 12:48:05,600.1,21.39,65.51,118.9
2024-01-01 12:48:10,599.7,21.43,65.44,118.4
2024-01-01 12:48:15,599.5,21.41,65.5,118.0
2024-01-01 12:48:20,599.6,21.44,65.39,118.7
2024-01-01 12:48:25,599.5,21.45,65.42,119.0
2024-01-01 12:48:30,600.0,21.46,65.15,120.5
2024-01-01 12:48:35,599.2,21.48,65.1,120.4
2024-01-01 12:48:40,598.5,21.47,65.03,120.8
2024-01-01 12:48:45,598.6,21.52,65.16,121.3
2024-01-01 12:48:50,598.3,21.48,65.13,120.4
2024-01-01 12:48:55,598.0,21.46,65.02,120.4
2024-01-01 12:49:00,597.1,21.47,65.12,120.2
2024-01-01 12:49:05,597.1,21.48,65.13,120.7
2024-01-01 12:49:10,597.1,21.48,65.16,122.4
2024-01-01 12:49:15,597.4,21.5,65.09,122.0
2024-01-01 12:49:20,597.5,21.48,65.23,122.4
2024-01-01 12:49:25,597.4,21.5,65.2,122.2
2024-01-01 12:49:30,598.0,21.49,65.17,121.5
2024-01-01 12:49:35,597.3,21.52,65.21,121.1
2024-01-01 12:49:40,597.6,21.52,65.26,121.4
2024-01-01 12:49:45,596.8,21.53,65.49,121.8
2024-01-01 12:49:50,596.3,21.54,65.6,122.4
2024-01-01 12:49:55,595.7,21.56,65.63,122.3
2024-01-01 12:50:00,596.1,21.56,65.52,121.6
2024-01-01 12:50:05,596.1,21.55,65.42,120.7
2024-01-01 12:50:10,596.1,21.54,65.42,120.1
2024-01-01 12:50:15,595.5,21.55,65.61,118.7
2024-01-01 12:50:20,595.4,21.51,65.74,118.2
2024-01-01 12:50:25,595.0,21.51,65.79,118.1
2024-01-01 12:50:30,595.2,21.52,65.64,116.6
2024-01-01 12:50:35,594.7,21.56,65.54,116.0
2024-01-01 12:50:40,595.4,21.55,65.5,115.9
2024-01-01 12:50:45,594.5,21.55,65.5,116.8
2024-01-01 12:50:50,594.1,21.55,65.45,116.7
2024-01-01 12:50:55,595.0,21.53,65.57,118.3
2024-01-01 12:51:00,594.7,21.53,65.71,119.2
2024-01-01 12:51:05,594.1,21.5,65.67,119.0
2024-01-01 12:51:10,594.2,21.52,65.63,118.1
2024-01-01 12:51:15,594.0,21.53,65.59,117.1
2024-01-01 12:51:20,593.5,21.54,65.54,116.8
2024-01-01 12:51:25,593.0,21.53,65.58,116.2
2024-01-01 12:51:30,594.4,21.56,65.55,116.8
2024-01-01 12:51:35,594.3,21.54,65.66,118.0
2024-01-01 12:51:40,593.3,21.54,65.64,116.6
2024-01-01 12:51:45,594.0,21.51,65.56,117.8
2024-01-01 12:51:50,594.3,21.51,65.56,120.0
2024-01-01 12:51:55,594.0,21.54,65.54,120.2
2024-01-01 12:52:00,593.5,21.55,65.54,119.5
2024-01-01 12:52:05,593.8,21.53,65.52,119.8
2024-01-01 12:52:10,593.7,21.52,65.32,119.8
2024-01-01 12:52:15,592.7,21.51,65.25,120.5
2024-01-01 12:52:20,593.6,21.49,65.34,120.2
2024-01-01 12:52:25,593.4,21.5,65.29,120.7
2024-01-01 12:52:30,594.2,21.54,65.1,120.6
2024-01-01 12:52:35,594.8,21.53,65.11,119.6
2024-01-01 12:52:40,594.3,21.57,65.2,119.7
2024-01-01 12:52:45,594.8,21.57,65.37,119.4
2024-01-01 12:52:50,594.5,21.58,65.44,119.2
2024-01-01 12:52:55,593.6,21.58,65.54,118.3
2024-01-01 12:53:00,593.3,21.55,65.62,119.7
2024-01-01 12:53:05,593.5,21.56,65.64,120.0
2024-01-01 12:53:10,593.3,21.51,65.52,120.2
2024-01-01 12:53:15,593.2,21.51,65.51,119.9
2024-01-01 12:53:20,593.7,21.52,65.58,118.9
2024-01-01 12:53:25,593.8,21.48,65.59,117.8
2024-01-01 12:53:30,593.4,21.49,65.71,117.5
2024-01-01 12:53:35,593.7,21.48,65.73,118.0
2024-01-01 12:53:40,593.8,21.48,65.69,118.7
2024-01-01 12:53:45,592.6,21.47,65.74,117.9
2024-01-01 12:53:50,592.8,21.46,65.66,116.1
2024-01-01 12:53:55,593.0,21.46,65.67,116.6
2024-01-01 12:54:00,593.0,21.48,65.64,116.0
2024-01-01 12:54:05,593.4,21.48,65.53,116.4
2024-01-01 12:54:10,593.1,21.48,65.61,116.9
2024-01-01 12:54:15,593.3,21.49,65.51,117.3
2024-01-01 12:54:20,592.5,21.53,65.54,117.2
2024-01-01 12:54:25,592.7,21.53,65.5,119.0
2024-01-01 12:54:30,593.7,21.5,65.54,117.7
2024-01-01 12:54:35,593.2,21.48,65.54,116.5
2024-01-01 12:54:40,592.8,21.49,65.48,114.9
2024-01-01 12:54:45,592.4,21.52,65.48,114.6
2024-01-01 12:54:50,592.5,21.5,65.48,114.7
2024-01-01 12:54:55,592.0,21.5,65.61,113.3
2024-01-01 12:55:00,592.2,21.5,65.79,114.1
2024-01-01 12:55:05,592.6,21.49,65.7,115.3
2024-01-01 12:55:10,592.9,21.52,65.63,115.7
2024-01-01 12:55:15,592.0,21.54,65.4,115.9
2024-01-01 12:55:20,592.5,21.55,65.28,113.5
2024-01-01 12:55:25,592.9,21.54,65.19,113.3
2024-01-01 12:55:30,593.4,21.56,64.97,113.2
2024-01-01 12:55:35,593.5,21.57,64.81,114.1
2024-01-01 12:55:40,593.6,21.56,64.78,113.5
2024-01-01 12:55:45,594.2,21.58,64.73,114.4
2024-01-01 12:55:50,595.1,21.59,64.69,115.1
2024-01-01 12:55:55,594.6,21.55,64.6,115.7
2024-01-01 12:56:00,595.2,21.53,64.88,115.9
2024-01-01 12:56:05,595.1,21.51,64.92,114.0
2024-01-01 12:56:10,595.1,21.53,64.91,114.2
2024-01-01 12:56:15,594.3,21.51,65.04,115.5
2024-01-01 12:56:20,594.2,21.52,65.02,116.2
2024-01-01 12:56:25,593.7,21.57,64.88,117.1
2024-01-01 12:56:30,593.4,21.58,64.81,116.1
2024-01-01 12:56:35,592.9,21.58,64.97,115.3
2024-01-01 12:56:40,592.7,21.56,64.93,115.0
2024-01-01 12:56:45,592.5,21.55,64.76,115.8
2024-01-01 12:56:50,592.5,21.53,64.84,116.1
2024-01-01 12:56:55,591.7,21.51,64.87,116.7
2024-01-01 12:57:00,591.0,21.49,64.81,116.8
2024-01-01 12:57:05,591.2,21.51,64.83,116.8
2024-01-01 12:57:10,590.8,21.5,64.96,115.5
2024-01-01 12:57:15,591.3,21.49,65.03,114.5
2024-01-01 12:57:20,591.4,21.5,65.01,114.9
2024-01-01 12:57:25,591.7,21.51,65.13,113.3
2024-01-01 12:57:30,592.4,21.48,65.28,113.2
2024-01-01 12:57:35,592.3,21.44,65.18,113.0
2024-01-01 12:57:40,592.0,21.43,65.4,114.1
2024-01-01 12:57:45,592.4,21.41,65.41,114.5
2024-01-01 12:57:50,592.7,21.43,65.48,115.3
2024-01-01 12:57:55,592.6,21.42,65.49,115.5
2024-01-01 12:58:00,593.3,21.46,65.55,116.4
2024-01-01 12:58:05,593.2,21.45,65.6,116.9
2024-01-01 12:58:10,593.2,21.45,65.55,116.2
2024-01-01 12:58:15,593.2,21.44,65.57,116.1
2024-01-01 12:58:20,592.7,21.45,65.69,115.6
2024-01-01 12:58:25,592.8,21.46,65.63,116.1
2024-01-01 12:58:30,593.5,21.48,65.73,116.5
2024-01-01 12:58:35,593.7,21.47,65.59,116.0
2024-01-01 12:58:40,593.7,21.5,65.66,116.4
2024-01-01 12:58:45,593.6,21.5,65.94,115.6
2024-01-01 12:58:50,593.8,21.49,65.98,115.7
2024-01-01 12:58:55,594.2,21.48,65.85,115.7
2024-01-01 12:59:00,594.5,21.49,65.93,115.7
2024-01-01 12:59:05,594.3,21.52,66.09,114.4
2024-01-01 12:59:10,594.5,21.5,66.15,115.4
2024-01-01 12:59:15,594.7,21.51,66.11,114.0
2024-01-01 12:59:20,594.2,21.48,66.01,114.1
2024-01-01 12:59:25,594.3,21.47,66.02,114.1
2024-01-01 12:59:30,593.2,21.48,66.08,112.7
2024-01-01 12:59:35,593.4,21.46,65.9,113.6
2024-01-01 12:59:40,593.8,21.49,66.04,113.1
2024-01-01 12:59:45,594.1,21.5,65.74,113.5
2024-01-01 12:59:50,593.9,21.48,65.84,113.8
2024-01-01 12:59:55,594.1,21.49,65.92,113.4
2024-01-01 13:00:00,594.8,21.47,66.03,112.5
2024-01-01 13:00:05,595.5,21.47,65.89,111.4
2024-01-01 13:00:10,595.5,21.48,66.0,111.1
2024-01-01 13:00:15,595.6,21.5,66.24,112.4
2024-01-01 13:00:20,596.1,21.5,66.22,112.7
2024-01-01 13:00:25,595.4,21.49,66.25,113.6
2024-01-01 13:00:30,595.2,21.47,66.11,113.7
2024-01-01 13:00:35,595.9,21.47,66.03,113.2
2024-01-01 13:00:40,596.4,21.49,66.0,113.3
2024-01-01 13:00:45,596.6,21.53,65.87,113.2
2024-01-01 13:00:50,595.8,21.52,65.76,111.8
2024-01-01 13:00:55,595.8,21.54,65.72,112.0
2024-01-01 13:01:00,595.5,21.55,65.78,111.1
2024-01-01 13:01:05,595.7,21.54,65.63,110.1
2024-01-01 13:01:10,595.2,21.56,65.63,110.1
2024-01-01 13:01:15,594.7,21.54,65.47,110.4
2024-01-01 13:01:20,593.7,21.54,65.46,110.5
2024-01-01 13:01:25,594.3,21.54,65.61,110.5
2024-01-01 13:01:30,594.1,21.55,65.63,110.6
2024-01-01 13:01:35,594.2,21.56,65.75,110.3
2024-01-01 13:01:40,594.2,21.55,65.76,110.0
2024-01-01 13:01:45,593.7,21.55,65.79,110.1
2024-01-01 13:01:50,593.0,21.55,65.71,110.6
2024-01-01 13:01:55,592.5,21.52,65.78,110.3
2024-01-01 13:02:00,592.2,21.52,65.72,108.8
2024-01-01 13:02:05,592.3,21.51,65.59,108.8
2024-01-01 13:02:10,591.9,21.48,65.59,108.7
2024-01-01 13:02:15,592.8,21.47,65.44,108.7
2024-01-01 13:02:20,593.3,21.46,65.5,108.4
2024-01-01 13:02:25,593.7,21.46,65.7,108.0
2024-01-01 13:02:30,593.7,21.44,65.67,109.0
2024-01-01 13:02:35,594.4,21.46,65.64,108.3
2024-01-01 13:02:40,594.3,21.47,65.69,109.9
2024-01-01 13:02:45,594.3,21.47,65.75,109.3
2024-01-01 13:02:50,594.4,21.45,65.77,109.0
2024-01-01 13:02:55,594.7,21.44,65.6,109.6
2024-01-01 13:03:00,595.1,21.44,65.72,110.7
2024-01-01 13:03:05,594.8,21.42,65.83,111.4
2024-01-01 13:03:10,594.6,21.39,65.71,112.5
2024-01-01 13:03:15,594.9,21.41,65.43,113.1
2024-01-01 13:03:20,595.2,21.4,65.7,112.6
2024-01-01 13:03:25,595.0,21.42,65.63,113.5
2024-01-01 13:03:30,594.3,21.42,65.49,111.9
2024-01-01 13:03:35,594.1,21.44,65.2,112.5
2024-01-01 13:03:40,594.5,21.45,65.15,113.0
2024-01-01 13:03:45,595.4,21.46,65.2,113.8
2024-01-01 13:03:50,594.8,21.48,65.39,113.3
2024-01-01 13:03:55,594.5,21.48,65.36,112.7
2024-01-01 13:04:00,594.4,21.45,65.17,111.7
2024-01-01 13:04:05,595.0,21.43,65.22,111.6
2024-01-01 13:04:10,595.0,21.41,65.25,111.2
2024-01-01 13:04:15,594.6,21.43,65.18,110.5
2024-01-01 13:04:20,594.8,21.42,65.15,109.1
2024-01-01 13:04:25,594.6,21.43,65.16,109.0
2024-01-01 13:04:30,594.0,21.44,65.24,108.7
2024-01-01 13:04:35,593.6,21.44,65.3,109.0
2024-01-01 13:04:40,594.4,21.39,65.32,108.2
2024-01-01 13:04:45,594.6,21.37,65.33,107.0
2024-01-01 13:04:50,594.7,21.41,65.52,106.9
2024-01-01 13:04:55,594.6,21.41,65.58,107.9
2024-01-01 13:05:00,594.7,21.36,65.69,109.5
2024-01-01 13:05:05,594.9,21.36,65.78,109.2
2024-01-01 13:05:10,595.0,21.4,65.81,108.8
2024-01-01 13:05:15,595.1,21.4,65.96,107.2
2024-01-01 13:05:20,595.5,21.4,65.88,107.6
2024-01-01 13:05:25,595.5,21.37,65.97,107.0
2024-01-01 13:05:30,595.0,21.36,65.84,106.5
2024-01-01 13:05:35,594.7,21.33,65.84,106.3
2024-01-01 13:05:40,593.7,21.3,65.65,107.1
2024-01-01 13:05:45,594.7,21.27,65.52,107.3
2024-01-01 13:05:50,595.2,21.31,65.48,107.8
2024-01-01 13:05:55,594.7,21.32,65.66,109.2
2024-01-01 13:06:00,594.6,21.35,65.65,108.6
2024-01-01 13:06:05,594.3,21.32,65.72,109.2
2024-01-01 13:06:10,595.1,21.33,65.87,108.8
2024-01-01 13:06:15,594.4,21.31,65.85,108.0
2024-01-01 13:06:20,594.4,21.29,66.02,108.1
2024-01-01 13:06:25,594.4,21.3,66.02,109.1
2024-01-01 13:06:30,594.8,21.3,65.91,109.6
2024-01-01 13:06:35,594.7,21.31,66.02,108.9
2024-01-01 13:06:40,593.8,21.28,66.09,108.0
2024-01-01 13:06:45,593.7,21.29,66.06,108.2
2024-01-01 13:06:50,593.2,21.29,65.96,108.1
2024-01-01 13:06:55,593.3,21.28,66.06,107.1
2024-01-01 13:07:00,594.0,21.27,65.95,107.7
2024-01-01 13:07:05,593.1,21.24,65.73,107.2
2024-01-01 13:07:10,592.7,21.2,65.85,106.8
2024-01-01 13:07:15,592.4,21.24,65.94,107.7
2024-01-01 13:07:20,592.2,21.24,66.01,107.8
2024-01-01 13:07:25,592.6,21.24,65.98,108.5
2024-01-01 13:07:30,592.5,21.25,66.05,108.8
2024-01-01 13:07:35,592.7,21.23,65.97,109.9
2024-01-01 13:07:40,592.4,21.24,65.99,108.6
2024-01-01 13:07:45,592.5,21.26,66.17,109.5
2024-01-01 13:07:50,592.9,21.24,66.17,110.2
2024-01-01 13:07:55,592.6,21.23,66.21,110.2
2024-01-01 13:08:00,593.0,21.2,66.08,110.1
2024-01-01 13:08:05,593.0,21.22,66.03,110.1
2024-01-01 13:08:10,593.5,21.22,66.01,108.5
2024-01-01 13:08:15,593.4,21.24,66.12,109.8
2024-01-01 13:08:20,593.6,21.26,66.33,109.6
2024-01-01 13:08:25,593.6,21.25,66.36,110.0
2024-01-01 13:08:30,593.5,21.26,66.19,111.2
2024-01-01 13:08:35,593.7,21.27,66.07,110.8
2024-01-01 13:08:40,593.9,21.29,66.19,110.8
2024-01-01 13:08:45,593.3,21.32,66.12,110.9
2024-01-01 13:08:50,594.0,21.29,66.19,111.6
2024-01-01 13:08:55,593.1,21.26,66.23,111.4
2024-01-01 13:09:00,592.7,21.23,66.23,110.0
2024-01-01 13:09:05,592.7,21.24,66.26,108.9
2024-01-01 13:09:10,592.9,21.25,66.28,108.8
2024-01-01 13:09:15,593.7,21.24,66.15,107.6
2024-01-01 13:09:20,592.8,21.24,66.12,106.1
2024-01-01 13:09:25,592.5,21.22,66.33,106.6
2024-01-01 13:09:30,591.4,21.22,66.22,107.3
2024-01-01 13:09:35,591.5,21.2,66.11,107.4
2024-01-01 13:09:40,591.6,21.24,66.06,107.8
2024-01-01 13:09:45,592.4,21.26,66.25,107.4
2024-01-01 13:09:50,592.4,21.28,66.16,107.9
2024-01-01 13:09:55,593.0,21.28,66.11,106.8
2024-01-01 13:10:00,593.3,21.3,66.01,108.1
2024-01-01 13:10:05,593.0,21.3,65.96,107.5
2024-01-01 13:10:10,592.3,21.31,65.93,106.9
2024-01-01 13:10:15,592.5,21.27,65.98,106.0
2024-01-01 13:10:20,591.7,21.28,65.82,105.3
2024-01-01 13:10:25,592.4,21.25,65.84,104.6
2024-01-01 13:10:30,592.3,21.24,65.75,103.7
2024-01-01 13:10:35,592.9,21.25,65.79,103.5
2024-01-01 13:10:40,592.7,21.23,65.64,103.3
2024-01-01 13:10:45,592.8,21.24,65.61,102.9
2024-01-01 13:10:50,592.9,21.26,65.52,103.4
2024-01-01 13:10:55,592.9,21.24,65.53,104.4
2024-01-01 13:11:00,592.7,21.24,65.69,104.1
2024-01-01 13:11:05,592.9,21.22,65.75,105.1
2024-01-01 13:11:10,592.4,21.19,65.81,103.7
2024-01-01 13:11:15,591.8,21.2,65.8,103.8
2024-01-01 13:11:20,592.4,21.22,65.78,104.3
2024-01-01 13:11:25,592.8,21.18,65.77,104.5
2024-01-01 13:11:30,592.8,21.23,65.74,104.8
2024-01-01 13:11:35,593.6,21.22,65.68,104.4
2024-01-01 13:11:40,593.5,21.22,65.61,104.9
2024-01-01 13:11:45,594.2,21.21,65.53,105.3
2024-01-01 13:11:50,594.2,21.2,65.5,104.9
2024-01-01 13:11:55,593.7,21.23,65.41,105.5
2024-01-01 13:12:00,594.7,21.26,65.43,106.2
2024-01-01 13:12:05,595.2,21.23,65.28,105.4
